algoritmo,tamano_mensaje_chars,ber,categoria,exito,overhead_pct,data_bits,integrity_bits,total_bits
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.0,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,cabecera_perdida,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.001,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,cabecera_perdida,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,cabecera_perdida,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.002,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,ok,True,50.0,40,32,80
CRC32,5,0.005,detectado_no_corregido,False,50.0,40,32,80
